Date,200.0,400.0,600.0,800.0,1000.0,1400.0,1600.0,1800.0,2000.0,2200.0,2400.0,2600.0,2800.0,3000.0,3100.0,3200.0,3300.0,3400.0,3500.0,3550.0,3600.0,3650.0,3700.0,3800.0,3825.0,3850.0,3900.0,4000.0,4025.0,4050.0,4100.0,4150.0,4200.0,4300.0,4350.0,4400.0,4500.0,4550.0,4600.0,4625.0,4650.0,4700.0,4725.0,4750.0,4775.0,4800.0,4825.0,4850.0,4875.0,4900.0,4925.0,4950.0,4975.0,5000.0,5025.0,5050.0,5075.0,5100.0,5125.0,5150.0,5175.0,5200.0,5225.0,5250.0,5275.0,5300.0,5325.0,5350.0,5375.0,5400.0,5425.0,5450.0,5475.0,5500.0,5550.0,5600.0,5650.0,5700.0,5800.0,5900.0,6000.0,6200.0,6400.0,6600.0
2023-07-03,,,,,,,2876.4,,,,,,,,,,,,,,,,,,,,,605.25,,,,474.26,430.12,351.6,,,212.8,,147.4,135.97,125.43,101.86,91.36,80.7,70.76,63.71,,,,37.2,,28.6,,22.35,,16.7,,,,,,7.1,,,,,,,,2.47,,,,,,,,,,,0.3,,,
2023-07-11,,,,,,,2859.4,,,,,,,,,,1217.0,1124.0,,,930.98,,,,,,,,,,487.9,460.82,408.87,,298.92,263.52,200.51,163.31,132.84,,113.3,86.2,,75.06,61.91,54.8,,39.73,,30.38,,,,17.6,,,,9.8,,,,5.5,,,,3.02,,,,1.85,,,,1.2,,0.8,,,0.35,,0.1,,,
2023-08-22,,,,,,,2802.97,,,,,,,,,,,,,,880.0,,,,,,,,,,445.36,,,,247.68,211.6,152.57,134.7,100.57,92.69,78.0,60.8,55.27,45.2,43.45,36.59,,26.41,,18.8,17.9,13.3,,8.5,7.91,,,4.3,,3.17,,2.35,,,,1.42,,,,0.85,,,,0.55,,,,,0.25,,,,,
2023-09-21,,,,,,,2762.9,,,,,,,1400.24,,,,,,,,,,,,,,447.85,,420.22,376.99,334.39,286.5,203.1,174.0,144.53,89.2,66.92,51.1,43.91,36.17,26.35,21.94,17.67,15.04,12.0,10.65,8.26,8.65,5.87,5.93,4.19,4.18,3.02,2.65,2.25,2.14,1.84,1.45,,,1.0,,0.8,,0.72,,,,0.49,,,,0.3,,,,,,,,,,
2023-10-26,,,,,,,2559.43,,,,,,,,,,878.0,,711.57,,,,521.95,,400.31,384.12,352.67,265.78,256.61,238.77,190.76,159.13,128.81,79.3,59.16,42.6,19.58,13.05,8.4,6.9,5.5,3.7,3.5,2.6,2.15,2.0,1.75,1.36,1.3,1.0,1.0,,0.75,0.7,,,,,0.45,,,0.32,,,,,,,,0.15,,,,0.15,,0.05,,,,,0.07,,,
2023-11-07,,,,,,,2794.1,,2387.35,,,,,,,,,,,,,,,,,,,436.98,406.9,,,,260.1,176.78,142.5,115.54,61.72,41.55,27.71,21.01,16.8,9.65,8.1,5.8,4.75,3.57,2.92,2.25,,1.47,1.34,1.02,0.92,0.77,,0.6,,0.45,,,,,,,,,,,,0.15,,,,0.1,,0.07,,,0.05,,,,,
2023-11-14,,,,,,,2905.5,,,,,,,1530.0,,,,,,,,,,726.0,,,,550.98,,,426.27,405.06,358.78,272.12,223.4,181.3,112.4,80.86,58.98,50.55,40.13,24.91,20.0,16.8,13.5,10.0,7.6,6.0,5.0,4.0,3.1,2.7,2.05,1.55,1.5,1.21,0.95,0.77,0.72,0.6,,0.42,,0.35,,0.3,,,,,,,,0.15,,0.1,,,,,,,,
2023-11-15,,,,,,,2913.82,2715.29,2522.18,,,,,1528.92,,,,,1035.61,,,,,741.55,,,,559.28,,502.36,,,,274.1,237.9,189.87,112.96,86.0,59.04,51.76,40.02,25.9,22.1,16.08,13.2,10.25,8.0,6.05,5.3,4.1,3.5,2.99,1.95,1.62,1.45,1.21,1.05,0.8,,,,0.5,,0.35,,0.26,,,,,,,,,,0.1,,0.07,,,0.05,0.07,0.05,0.05
2023-12-19,,,,,,,3165.7,,,,,,1963.3,,,,,,,,1178.38,,,,,,,780.56,,733.83,,629.82,,482.12,431.61,381.93,295.79,241.78,198.25,173.97,156.71,116.0,92.63,80.4,62.9,50.94,41.1,30.44,22.95,16.85,12.4,8.9,5.4,4.6,3.17,2.2,,1.35,1.1,0.8,,0.6,0.55,0.37,,0.35,0.3,0.3,,0.25,,0.22,,0.2,0.17,0.15,,,,,0.05,,,
2023-03-15,,,,,,,,2085.88,,,,,,992.44,,,,,,,550.07,,,,,364.76,331.47,291.39,,246.4,222.36,192.37,185.92,133.38,111.3,95.39,74.18,54.05,51.8,,36.29,34.79,,25.22,,22.34,,18.3,,13.4,,10.05,,9.8,,7.8,,,,,,5.4,,,,,,,,3.2,,,,,,1.75,,,1.15,,,,0.27,
2023-10-06,,,,,,,,2434.25,,,,,,,,,,,,,777.17,,,,,,,410.69,327.19,,316.63,281.2,259.8,180.85,149.15,120.8,73.86,56.88,39.9,29.72,28.88,20.8,17.4,14.3,11.15,9.2,8.05,6.6,,4.56,,2.86,,2.1,1.5,,1.3,0.95,,0.9,,0.7,,,,0.42,,,,,,,,,,,,,,,,,,
2023-09-15,,,,,,,,,2471.08,,,,,,,,,,,,,,,758.91,,,,548.21,,528.16,,423.4,,290.35,252.68,,146.43,117.8,92.94,85.38,75.46,51.75,,37.63,34.3,26.5,22.72,20.0,16.9,,11.34,10.15,,6.1,5.6,,3.7,3.1,,2.4,,,,1.45,,1.1,,,,0.7,,,,,,0.35,,,,,,,,
2023-10-03,,,,,,,,,2239.13,,,,,,,,,,,,693.98,,,,,,429.43,355.06,,,276.83,234.5,201.77,145.58,115.2,90.54,53.05,38.75,28.19,23.17,19.34,12.95,11.36,9.14,7.6,6.6,5.15,4.42,,3.2,2.7,2.25,2.04,1.66,1.55,1.35,1.1,1.0,0.9,,,0.65,,0.55,,,,,,,,,,,,,,,,,,,,
2023-11-16,,,,,,,,,2507.22,,,,,,,,,,,,,,,,,,,,,,,,358.52,268.74,227.21,185.11,111.18,82.57,59.43,44.6,39.0,24.44,19.25,15.09,11.8,8.9,6.5,5.51,4.3,3.36,2.4,2.1,,1.45,1.1,0.9,,,,,,0.4,,,,,,,,,,,,,,,,0.1,,,,,0.05,
2023-03-01,,,,,,,,,,1830.64,,,,,1020.24,,,770.58,677.81,642.81,607.52,,535.33,468.07,,,394.47,332.71,320.26,,273.14,,222.95,173.85,151.3,131.25,96.4,80.65,66.3,,56.7,46.8,,39.8,,30.8,,,,,,17.2,,14.9,,,,9.7,,,,6.95,,,,,,,,4.2,,,,,,2.4,,,1.5,,,,,0.3
2023-03-02,,,,,,,,,,,1619.72,,,,,,,749.72,671.9,,,,551.31,480.81,471.04,,391.32,343.99,,322.28,292.5,255.51,228.57,185.94,164.93,142.61,102.0,82.95,70.32,,57.76,50.8,,40.07,,33.7,,,,19.86,,,,13.1,,,,9.9,,,,6.72,,,,,,,,3.71,,,,,,,,,,,,,,
2023-03-06,,,,,,,,,,,,1540.63,1358.5,,,,,859.0,,,702.09,,607.99,,,,,389.9,,368.14,333.08,,276.62,230.17,201.3,,128.3,119.3,91.92,,83.61,65.3,,53.3,,46.37,,,,,,,,20.0,,16.6,,13.9,,,,,,,,,,,,5.51,,,,,,,,,2.0,,,,,0.4
2023-04-26,,,,,,,,,,,,1554.16,,,,,,,,,,,,506.12,,,436.71,363.0,339.96,336.45,310.23,,237.11,178.11,152.96,132.5,88.58,74.9,61.68,,47.2,37.43,,30.6,,23.33,,18.63,,15.01,,12.2,,10.01,,,,6.93,,,,4.93,,,,,,,,2.7,,,,,,,,,,,,,,
2023-07-21,,,,,,,,,,,,1999.55,,,,,,,,,,,,860.1,,811.49,,675.17,,,586.77,,,411.29,,343.0,262.0,,197.8,177.57,166.9,131.82,120.28,110.93,101.6,86.55,77.45,71.63,62.67,53.33,49.39,40.92,38.12,31.3,,24.0,,18.7,,,,9.95,,,,5.54,,,,3.5,,,,2.03,,1.32,,0.87,,,0.27,,,
2023-03-31,,,,,,,,,,,,,1369.0,,,,,,,,,,,,,,,390.44,379.93,361.6,331.7,315.04,276.99,,189.85,166.43,122.89,98.49,90.4,,76.1,62.1,,52.9,,40.72,,,,28.42,,23.35,,19.52,,,,,,,,10.1,,,,,,,,5.54,,,,,,3.1,,,1.9,,1.21,,0.55,
2023-05-16,,,,,,,,,,,,,1408.26,,,,,,,,,,613.92,534.89,,500.64,460.54,385.38,,,,283.5,,191.4,163.73,134.6,94.1,,59.04,,45.3,36.76,,27.63,,21.82,,17.35,,13.52,,11.1,,8.66,,7.16,,,,,,4.09,,,,,,,,2.21,,,,,,1.3,,,,,,,0.2,0.1
2023-05-19,,,,,,,,,,,,,1475.68,,,,,,,,,,679.08,,,,,,,406.15,360.1,,290.65,226.01,193.38,168.5,118.15,,79.38,,63.17,50.32,,38.85,,31.14,,25.86,,19.2,,,,12.21,,,,8.79,,,,5.91,,,,,,,,2.85,,,,,,,,,,,0.65,,,
2024-01-12,,,,,,,,,,,,,1996.72,,,1584.2,,,,,,,,975.89,,,875.99,782.5,,736.86,,629.68,585.82,,,377.27,285.8,,188.2,,136.29,89.5,65.4,43.77,26.3,13.67,6.07,2.17,0.72,0.3,0.14,0.1,0.15,0.12,,0.11,,0.07,,0.07,,,,,,,,0.05,,,,,,,,,,,,,,,,
2023-03-08,,,,,,,,,,,,,,1111.45,,,,,699.05,,631.71,,,489.68,,,415.05,345.47,,,286.2,255.21,235.4,178.06,152.94,139.8,,85.7,69.91,,61.0,48.57,,41.8,,34.3,,27.9,,23.0,,19.2,,16.0,,13.3,,11.0,,,,,,,,,,,,,,,,,,2.75,,,,,0.95,0.65,0.35,
2023-03-10,,,,,,,,,,,,,,1049.68,,,,,,,538.2,511.35,478.22,,,,,290.0,,271.92,230.56,198.56,182.5,141.58,,104.33,70.96,62.54,45.5,,37.5,35.0,,28.4,,25.7,,18.4,,13.7,,12.1,,9.3,,9.5,,7.24,,,,5.1,,,,,,,,3.0,,,,,,2.0,,,1.15,,,,0.4,0.2
2023-03-13,,,,,,,,,,,,,,998.71,,,,670.67,598.17,,,,,397.71,380.8,,333.8,274.8,,,223.2,202.5,167.05,133.9,115.4,98.1,65.07,56.5,46.6,,37.8,29.41,,23.86,,20.2,,16.4,,13.4,,11.0,,9.78,,8.3,,6.7,,,,5.2,,,,,,,,2.95,,,,,,1.87,,,1.15,,0.67,0.42,0.27,0.25
2023-03-14,,,,,,,,,,,,,,1058.19,,,,,,,553.22,,,423.13,,,343.8,301.3,,,244.01,208.27,183.77,144.59,122.3,97.1,76.03,63.6,55.6,,38.4,31.2,,25.4,,21.3,,18.62,,16.1,,11.1,,9.41,,9.38,,6.5,,,,4.6,,,,,,,,2.95,,,,,,1.65,,,1.1,,0.77,0.45,0.3,0.25
2023-03-16,,,,,,,,,,,,,,1021.88,,,,,,639.71,600.65,564.6,530.78,460.26,441.88,425.81,392.75,329.1,,,272.14,234.29,199.0,168.57,,111.5,92.37,57.55,56.6,,46.5,,,,,29.79,,24.5,,18.11,,14.4,,14.0,,,,9.65,,,,7.24,,,,,,,,4.1,,,,,,2.5,,,1.4,,0.9,0.6,0.25,
2023-03-20,,,,,,,,,,,,,,1068.15,,,,,,,589.99,,,447.18,429.76,424.04,389.24,322.17,,,262.07,235.94,210.0,166.22,,119.8,86.7,74.93,60.5,,51.08,,,,,26.4,,21.91,,17.07,,,,11.85,,10.1,,8.45,,,,6.15,,,,,,,,3.55,,,,,,2.2,,,1.4,,,0.5,,
2023-03-27,,,,,,,,,,,,,,1103.5,,945.47,,,695.1,,622.59,574.59,535.0,,,,,339.45,,303.0,276.0,248.5,,174.0,150.9,129.8,92.5,,63.9,,51.5,39.4,,,,26.2,,22.5,,,,14.6,,12.0,,10.0,,8.5,,,,6.5,,,,,,,,3.5,,,,,,2.1,,,1.2,,,0.45,,0.2
2023-03-28,,,,,,,,,,,,,,1096.75,,,838.86,,,,597.88,566.41,,455.09,,,388.12,322.13,,294.9,262.9,,211.6,161.5,139.6,117.54,85.6,,55.92,,,37.26,,30.5,,24.39,,19.8,,,,,,11.0,,,,7.9,,,,5.58,,,,,,,,,,,,,,,,,1.1,,0.75,,,0.2
2023-03-29,,,,,,,,,,,,,,1126.17,,956.54,,,,,,593.62,,485.0,,449.78,,355.5,337.17,326.07,289.62,261.0,238.99,185.9,157.65,141.92,103.1,79.7,71.9,,59.2,49.26,,39.6,,31.5,,26.5,,21.9,,17.7,,14.8,,12.2,,,,,,7.0,,,,,,,,4.0,,,,,,2.35,,,1.5,,0.8,,,
2023-04-03,,,,,,,,,,,,,,1220.56,,,,,,746.15,,,,,,,,419.22,,,343.7,324.74,284.1,226.02,205.55,179.24,133.5,,93.3,,80.3,66.21,,53.88,,44.15,,36.11,,,,,,,,16.8,,14.1,,,,10.08,,,,,,,,5.8,,,,,,,,,2.0,,,0.85,0.5,
2023-04-04,,,,,,,,,,,,,,1236.38,,,,,,,695.15,,,549.2,,,,425.2,,377.2,334.67,,292.53,229.4,195.2,182.44,121.91,,86.1,,70.9,58.5,,49.2,,38.93,,31.83,,,,,,18.5,,,,13.36,,,,8.8,,,,,,,,,,,,,,,,,,,1.1,0.75,0.45,
2023-04-05,,,,,,,,,,,,,,1185.94,,,,,,,,,,,,,,393.61,,,324.12,,266.94,211.51,,160.96,117.3,,82.3,,71.33,56.88,,47.11,,38.24,,,,,,20.9,,17.54,,,,,,,,,,,,,,,,,,,,,,,,,1.75,,,0.7,0.4,0.3
2023-04-10,,,,,,,,,,,,,,1187.1,,,,,,,,,,,,,,,,369.54,338.24,,273.8,218.31,,165.98,122.78,,,,,54.7,,,,37.21,,,,25.98,,20.7,,,,,,11.84,,,,7.9,,,,,,,,4.4,,,,,,,,,,,,0.6,,
2023-04-28,,,,,,,,,,,,,,1248.85,,,,,813.82,,,,,,,,498.41,429.41,,,355.63,324.62,283.5,227.5,203.55,176.3,127.51,96.54,86.9,,70.1,57.18,,45.1,,36.16,,,,23.0,,,,14.5,,,,9.7,,,,6.75,,,,,,,,3.5,,,,,,2.15,,,1.3,,0.81,,0.3,
2023-05-05,,,,,,,,,,,,,,1222.22,,,,,,,,,,,,,,403.61,,355.9,325.9,294.65,258.5,197.52,172.0,156.68,111.7,93.5,75.2,,60.7,44.64,,35.53,,30.25,,24.71,,19.15,,,,11.7,,9.66,,8.25,,,,,,,,,,,,3.06,,,,,,1.85,,,,,0.65,0.5,0.3,
2023-05-08,,,,,,,,,,,,,,1236.34,,,,,,,,,,,532.59,,,404.14,,,335.4,303.04,269.36,209.06,,155.73,110.65,91.72,74.5,,59.51,,,,,29.92,,,,18.7,,,,12.13,,,,,,,,5.8,,,,,,,,,,,,,,1.8,,,1.1,,,,,
2023-05-25,,,,,,,,,,,,,,1236.14,,,,,,,,,,547.19,,,,408.42,385.89,,331.6,299.99,265.0,,,146.0,101.66,,65.67,,52.7,41.7,,,,23.44,,19.16,,14.7,,,,9.19,,,,6.22,,,,4.34,,,,,,,,2.24,,,,,,1.22,,,,,0.25,,,0.1
2023-05-30,,,,,,,,,,,,,,1317.61,,,,,,,,,675.0,,,,,440.18,,404.72,372.91,,291.37,230.0,194.27,171.59,119.85,98.21,,,61.8,48.72,,39.36,,31.59,,25.2,,19.44,,,,11.3,,9.6,,7.8,,,,5.1,,,,,,,,,,,,,,,,,,,,,,
2023-06-06,,,,,,,,,,,,,,1362.25,,,,,,859.82,,,,,,,,482.54,,,401.31,362.82,323.9,260.43,,189.29,140.08,117.1,93.8,,74.33,60.6,,46.22,,37.16,,29.1,,22.03,,,,13.2,,,,8.4,,,,5.06,,,,,,,,2.16,,,,,,1.07,,,0.55,,,0.15,0.1,
2023-06-27,,,,,,,,,,,,,,1456.6,,,,,,,,,,,,,,545.0,,,,407.55,359.05,,,,172.58,144.5,119.01,,91.1,78.0,,60.45,,47.1,,36.3,,27.6,,21.2,,16.0,,11.4,,8.0,,,,5.1,,,,,,,,1.95,,,,1.1,,0.8,,,,,,,,
2023-07-05,,,,,,,,,,,,,,1519.95,,,,,1049.95,,,,,,,,,600.2,,,518.63,,436.85,350.69,315.17,279.16,211.55,,149.4,,,100.15,89.6,81.81,,63.41,,48.89,,38.4,,28.7,,21.7,,16.9,,12.9,,,,6.9,,,,,,,,,,,,1.55,,,,,,,,,,
2023-08-14,,,,,,,,,,,,,,1541.58,,1331.9,,,1065.12,,,,,,,,,607.59,,,,477.94,433.15,342.94,322.5,279.22,212.28,,149.93,,,95.03,,74.29,64.03,58.24,50.5,,,34.1,26.87,,19.3,17.3,14.1,12.4,,8.1,,6.0,,4.27,,3.2,,2.27,,,,,,,,0.75,,,,,0.35,,0.15,,,
2023-08-29,,,,,,,,,,,,,,1543.67,,,,,,,,,,,,,,605.33,,,,,,341.2,306.48,272.16,200.55,169.29,139.3,125.53,,89.5,56.8,65.39,59.01,52.46,,39.19,32.85,28.55,23.4,19.1,17.0,14.76,12.1,10.5,8.3,7.33,6.4,5.33,,3.68,,,,2.23,,,,1.45,,,,0.95,,0.5,,0.4,0.3,,0.15,,,
2023-09-01,,,,,,,,,,,,,,1562.74,,,,,,,,,,,,,,,,,,,,,,,212.06,175.0,141.05,120.8,,84.4,77.1,69.2,60.03,52.25,,36.98,36.39,27.1,,19.4,16.7,13.74,11.7,9.4,,6.94,,5.22,,3.8,,2.92,,2.4,,,,1.35,,,,0.95,,,,,0.35,,,,,
2023-09-05,,,,,,,,,,,,,,1555.91,,,,,,,,,,,,,,603.89,,,520.6,474.58,433.91,342.87,,265.78,199.39,161.5,129.2,,111.47,,,,54.22,45.37,,,30.48,26.1,,17.6,15.8,11.82,10.6,8.7,,6.18,,,,,,,,1.95,,,,,,,,0.75,,0.5,,,,,,,,
2023-09-06,,,,,,,,,,,,,,1511.8,,,,,,,,,,,,,655.12,,,,476.77,,395.6,,,228.2,168.9,137.7,113.4,,87.32,66.41,58.96,51.2,,36.9,,24.59,,17.8,,13.4,10.92,9.0,7.65,6.3,6.0,4.8,,,,2.65,,,,1.7,,,,0.95,,,,0.6,,0.4,,,,0.17,0.15,,,
2023-09-20,,,,,,,,,,,,,,1498.13,,,,,,,,,,,,,,,,,,,343.29,,,,118.72,95.32,72.36,,54.46,37.59,33.0,28.06,23.15,18.6,15.23,12.56,,8.59,,6.27,5.9,4.1,,,,2.25,,1.8,,,,,,0.85,,,,0.57,,,,0.37,,0.25,,,,,0.12,,,0.03
2023-09-28,,,,,,,,,,,,,,1351.19,,,,,,,,,,579.36,,,,406.23,,,323.4,298.67,256.46,178.3,148.5,123.7,77.38,54.43,39.61,34.15,26.6,18.66,15.5,12.65,10.72,9.0,,6.39,,4.41,,3.3,,2.32,2.25,1.85,,,,,,0.85,,,,0.55,,,,,,,,0.25,,,,,,,,,,
2023-11-09,,,,,,,,,,,,,,1410.11,,,,,,,,,,,,,,,,,344.85,270.08,230.45,157.6,126.97,93.23,45.71,30.7,19.71,15.6,11.5,6.7,5.53,3.89,3.2,2.45,,1.95,,1.02,,,,0.6,0.5,0.45,,,0.25,,,,,,,0.15,,,,0.1,,,,,,,,,,,,,,
2023-04-27,,,,,,,,,,,,,,,1139.28,,,,763.86,,681.5,,,535.61,,500.69,,417.3,362.77,,342.1,308.85,277.38,214.12,188.29,163.05,113.86,96.6,78.22,,63.9,51.3,,42.2,,33.42,,25.67,,20.6,,13.41,,13.5,,9.5,,9.39,,,,6.4,,,,,,,,2.88,,,,,,1.75,,,,,,,,
2023-07-24,,,,,,,,,,,,,,,1529.34,1430.45,1330.83,,,,,,,863.0,,,,679.28,665.38,640.66,,,,414.81,385.37,,266.19,,197.8,,170.37,138.6,128.67,113.04,103.38,91.9,83.25,69.0,64.28,54.33,48.49,42.78,37.02,33.8,,25.18,,18.2,,14.0,,10.53,,,,5.9,,,,3.3,,,,,,1.35,,0.87,0.55,0.42,,0.15,,
2023-03-24,,,,,,,,,,,,,,,,906.58,,,,,,538.96,,432.3,,425.77,392.49,329.34,313.72,283.8,260.0,,212.17,,141.4,118.79,86.71,,57.1,,47.2,,,31.4,,,,,,17.37,,14.24,,11.93,,,,8.42,,,,6.0,,,,,,,,3.5,,,,,,2.0,,,1.15,,0.8,,,
2023-07-26,,,,,,,,,,,,,,,,1429.8,,,,,,,,,,,,685.36,665.98,654.4,,,506.59,,,347.41,267.72,,201.84,,168.5,138.66,128.3,115.1,101.6,89.7,80.0,71.0,62.67,57.92,49.6,42.9,37.94,32.0,,23.5,20.3,17.93,15.8,13.2,,10.4,,8.5,,5.89,,,,3.39,,,,2.25,,1.2,,0.8,0.55,,,,,
2023-10-09,,,,,,,,,,,,,,,,1141.3,,,,,,,,,,,,432.9,,389.23,,281.82,258.25,193.71,146.99,133.5,80.88,57.55,45.0,35.3,33.7,22.45,14.9,15.4,11.0,10.9,7.85,7.39,4.74,4.9,,3.4,2.39,2.3,,1.5,,1.27,,1.0,,0.75,,0.52,,,,,,,,,,,,,,,,,,,,
2023-03-21,,,,,,,,,,,,,,,,,853.37,784.0,,,,,546.26,483.75,,444.13,410.69,349.65,,311.13,289.4,252.2,235.5,181.52,151.5,131.84,94.59,79.06,68.85,,,47.5,,36.13,,29.09,,24.9,,,,,,13.25,,10.9,,9.1,,,,6.52,,,,,,,,,,,,,,2.25,,,1.3,,0.9,,,
